sender,message
ohad, להוציא את זה שהכי פחות נגעו בו
ohad, לא תופס צריך לבדוק שהpte_a דולק
ohad, וואלה לא יודע
ohad, כי אם לאף אחד הוא לא דולק
ohad, לא בהכרח
ohad, שרק מקצים דפים
ohad, אז אף אחד לא ניגש
ohad, פייסבוק
ohad, בסיום של הסניטי
ohad, כאילו העתקתי את מה שהשני עשה
ohad, מה אוהב י
ohad, יש בעיה בexit
ohad, הוא עושה שם kfree חחח והכל מת
ohad, ועדיין לא
ohad, תסיים אבטחה אני אשלח לך נעבוד במקביל
ohad, שלחתי לך יזבל
ohad, <‎image omitted>
ohad, קח זה של נופר
ohad, תעתיק ממנה
ohad, של שאלה 1?
ohad, לא
ohad, אני רוצה להזדיין מפה
ohad, תשלח לי
ohad, אני אדפיס ואעוף מפה
ohad, לא אני אמשיך ברכבת
ohad, לבוא אליך או לא?
ohad, לא
ohad, אין רכבת ב2206 דקות
ohad, אני אגיע רק ב11 לא יהיה טעם
ohad, תמתין
ohad, שלי ושלה זה אותו דבר
ohad, מה אתה גנוב
ohad, אותו דבר רק שאני לא מעביר לבא
ohad, אני מבטל את בוב
ohad, היא מעבירה לו
ohad, נו בסדר זה דומה
ohad, בסופו של דבר אני מקבל את המפתח המחורבן הזה מוצפן עם שלי
ohad, תראה שאם תקח את הפתרון שלי לא תוכל לעשות את של נופר
ohad, בשגיאה?
ohad, שתריץ עם scfifo  הוא זרק לי בcopyuvm
ohad, צלם לי רגע
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, כנס לפייסבוק אחרי שאתה מצחצח שיניים
ohad, בסדר 5 נקודות על כל יום איחור
ohad, בפייסבוק
ohad, http
ohad, כמה שורות אתה כתבת בחיים שלך?
ohad, יש את ה10000
ohad, אהה ברור
ohad, מה אתה מבלבל את המוי
ohad, ח
ohad, כמה המערכת של א.ל
ohad, אלף?
ohad, נו ברצינות
ohad, מה אתה גנוב איך
ohad, כמה קבצים בערך
ohad, מה זה כל אחת
ohad, למה פעמיים?
ohad, מה זה אומר
ohad, איך 2
ohad, יעני קליינט וסרבר
ohad, היה אחת לאקסל ואחת למשהו אחר?
ohad, הבנתי
ohad, בבית
ohad, טוב
ohad, למה
ohad, מה הקשר
ohad, איזה שריטות
ohad, למה
ohad, תשן אצלו יעני
ohad, ותעשו אלגו
ohad, באורגינל לא הייתי לוקח את הבן שלי
ohad, אם היה לי חופש
ohad, ועוד ב8 בבוקר לפינפונג
ohad, זה אומר לצאת ב7
ohad, אהה זכיתם
ohad, ים
ohad, אתמול היה חג של הפעלת קשרים
ohad, דיברתי עם בן דוד שלי
ohad, אחרי זה בבר פגשתי עוד קצינה במודיעין
ohad, סיפרתי לה את הסיפור שלי
ohad, היא אמרה שתנסה לעשות משהו
ohad, הלוואי
ohad, הכי פדיחות שאחרי כל הבלאגן מפילים עלי את השאלה עם החביות יין והמלך
ohad, וזורקים אותי לפח
ohad, בריאיון יעני
ohad, לא יצא לי להתרכז בשאלה
ohad, אני עכשיו נכנס להתקלח
ohad, אולי תבוא לי הארה
ohad, אבל תכוון אותי
ohad, תשובה של הפוך על הפוך?
ohad, תשובהשל ילדים מפגרים
ohad, טוב
ohad, מתי אתה מגיע לאשדוד
ohad, אז איפה אלגו חחחח
ohad, מה אתם גנובים
ohad, וגם בוחן
ohad, וגם לחזור על אבטחה
ohad, איך השאלות?
ohad, בבוחן
ohad, אתה אומר פחות מ100 אתה לא מגיש
ohad, אין לי כוח
ohad, לחץ מיותר
ohad, יש לי גם אלגו
ohad, וגם להתחיל סדנא
ohad, כבר עברתי את זה בסטטיסיטיקה
ohad, רציתי למות
ohad, זהו פתרתי
ohad, כן
ohad, לכל חבית אתה נותן 10 ביטים
ohad, ביט לכל משרת
ohad, גדול אני
ohad, באלוהים לא
ohad, אבל חבר של אחותי גאון
ohad, פיצוצים
ohad, נכנסתי להתקלח הוא חיכה לי כבר עם דף ופתרון
ohad, לא יודע עשה בגרות בכיתה י
ohad, זהו הוא הולך להיות עתודאי
ohad, גם אותו מודיעין זרק לפח
ohad, אבל רק פסגות
ohad, הוא לא מתפשר
ohad, כן אני כל פעם מתלונן זהוא פה
ohad, שהוא
ohad, כאילו תכלס לא ממליץ על עתודה
ohad, אבל הוא מפחד מקרבי
ohad, כן בסדר הוא 710 בלי קורס
ohad, הוא מחרבן עלינו בקשת
ohad, אחותי זרקו אותה לפח גם מהמראיינת פסיכוטכנית
ohad, היא ביקשה מיונים לחוקרת אווירית משהו כזה
ohad, לא עברה את המיונים
ohad, לא
ohad, היא רוצה ללמוד פסיכולוגיה
ohad, והצבא לא יקדם אותנ
ohad, ה
ohad, לא יודע שוברת פה את המורשת של סבא
ohad, כבר מחקו אותה מהירושה
ohad, תוכנה
ohad, יש פה תחרות רצינית
ohad, אולי אני אתן לו שיפתור לי את העבודה באלגו
ohad, בדוק זה יהיה צ'יפס בשבילו
ohad, בכלל כל הקורסים האלה
ohad, לוגיקה-קומבי-אוטומטים וכל החרא מסביב
ohad, לא
ohad, אבל שהוא יהיה עתדואי יעני
ohad, הוא בנוי מהחומר הזה
ohad, מה עם אוכל
ohad, בגדים
ohad, מתי אתם נוסעים מחר
ohad, 11 12
ohad, בדוק אהה
ohad, אתם תמותו היום
ohad, 2 אתם אחרי יציאה
ohad, ב 3 אוכלים סודוך
ohad, ולא קמים בחיים
ohad, בסדר תאכל אצלו
ohad, אבא שלו יודע לבשל
ohad, לא כמו אצלי
ohad, חחחחחח
ohad, כל היום פיצות ופשטידות
ohad, אל תדאג אמא שלי ארגנה משלוח
ohad, אני אוכל פיצות כל הסופש אתה מוזמן לעזור לי
ohad, אני אוכל
ohad, בעתיד
ohad, אי אפשר לנקד פה אהה
ohad, לא יודע
ohad, וואלה מחר יש יום כיף
ohad, מאור ומאור הולכים לעשות סקיצה בתל אביב
ohad, לקעקוע
ohad, אבל יש דברים כיפים מחר
ohad, אבטחה והפעלה
ohad, ואין לי כסף
ohad, סיבוב בעיר הגדולה
ohad, זה אחרי זה לאכול
ohad, ולשתות
ohad, ולהתסובב
ohad, ועוד סופש וואה וואה
ohad, יאללה אני נשאר
ohad, שבוע הבא תהיה משכורת
ohad, שבת
ohad, כן
ohad, ואז קורן בא עם אסקייפ רום
ohad, ואז בירה במילבה
ohad, והכרטיס לא עובר
ohad, וצריך להישאר לשטוף כלים
ohad, כלים במסעדה יעני כי אין כסף לשלם
ohad, אני אסע אתכם מחר?
ohad, איפה אתם?
ohad, מה זה נראה לך תל אביב
ohad, במוצאש ישנים
ohad, קיבות
ohad, קיבוץ
ohad, יש אנשים?
ohad, כאילו מלא
ohad, גם קיבוץ
ohad, אבל לא הייתי שפ
ohad, ם
ohad, למה מה היה בבאצה?
ohad, איזה מוזיקה
ohad, מה שומעים אחי
ohad, יש בפנים לא?
ohad, כאילו רוקדים שם
ohad, בחמישי שישי חזק
ohad, יפה אתה נוהג?
ohad, אז איך נסעתם?
ohad, חחחחחחח
ohad, עלק 8
ohad, דבר איתי ב15 נכין לכם ארוחת בוקר
ohad, יופי
ohad, אני ער מ6 וחצי
ohad, יקיצה טבעית
ohad, זהו נדפקתי
ohad, 12 וחצי
ohad, 1
ohad, כבר הגעתי
ohad, <‎image omitted>
ohad, רק תבחר
ohad, שבוע הבא עוד שבוע קצר
ohad, יום שלישי מפסיקים ללמוד
ohad, כן1ף
ohad, כן
ohad, 13
ohad, ואז שנץ ככה
ohad, <‎image omitted>
ohad, היום db?
ohad, <‎image omitted>
ohad, אל תגיד אוקי אוקי
ohad, זה כאב ראש
ohad, צריך גם למחוק מהdb
ohad, וכל החרא הזה
ohad, קיצור יש mongodump שזה יוצר backup לdb ספיציפי ואז אתה יכול לדחוף את זה לגיט
ohad, ואז כל אחד עושה mongorestore
ohad, לא על המחשב שלך
ohad, כאילו לא חסר מה לעשות יש את הקליינט ועוד מלא דברים לעשות
ohad, לא חסר לך
ohad, זה שטויות
ohad, תגיד לו במחשבה שנייה לך קיבינימאט
ohad, ספיצפי אתה יכול גם לקולקשיין ספיציפע
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, https
ohad, לילה טוב
ohad, איפה אתםםםםם
ohad, ?
ohad, לכ
ohad, לא
ohad, צריך ctrl shitft j
ohad, ועוד
ohad, לא
ohad, יש פונקציות ברורות בjs
ohad, לא כמו באתגרים הקודמים שהם מחורטטים שם
ohad, שווה לבוא לxss
ohad, ?
ohad, קראתי את התרגול
ohad, מספיק?
ohad, הוא הראה איך עושים
ohad, ?
ohad, יופי
ohad, אני אצל דניאל
ohad, אתה מת?
ohad, אתה מתתתתתת
ohad, קורן העיר אותך?
ohad, יופי
ohad, אז תחזור לישון
ohad, לא
ohad, סיימנו ב10 רק את העבודה הזאת
ohad, וביום ראשון את האתר המסריח הזה
ohad, נו
ohad, מה עם אוכל
ohad, מה עם תיק
ohad, מה עם ללכת לרכבת
ohad, מחר בבוקר
ohad, נתחיל אבטחה הוא אמר לי שזה התאורטי קל
ohad, כמה ישנת בסוף?
ohad, \
ohad, חחחחחחחחחחחחח
ohad, עזוב אני אוכל ג'חנון
ohad, החברים של נאור ולילה טוב
ohad, תתקפל משם ימגעיל
ohad, באסה לך
ohad, מתי?
ohad, תספיק לזיין את השכל
ohad, אתה מת
ohad, לההה
ohad, נו
ohad, UX
ohad, כן
ohad, שאני אעבוד בתור מוכר בחברה אולי
ohad, זין שלי היא נהגה
ohad, חלאס
ohad, חחחחח
ohad, מה זה שלה
ohad, בת כמה היא בכלל
ohad, אלירן עשה רעש אהה
ohad, למה אתה בחור של מסיבות בכלל
ohad, ייחצן בלאי
ohad, אהה הבנתי
ohad, בערב אתה עייף
ohad, ב7 בבוקר יפסיכופט
ohad, רק סבתות
ohad, כן
ohad, בצעדה
ohad, עם כוסות וודקה ומצופים
ohad, למה הוא לא בא?
ohad, חחחחח
ohad, ולידור עם מי בא?
ohad, אההה סבבה
ohad, הוא מסתובב עם אחת השוות
ohad, איתו במגב
ohad, <‎image omitted>
ohad, מככב לה בסטורי
ohad, תקווה שהיא באה דרכך
ohad, תעלה לך את המוניטין בקלרה
ohad, רגע אז אתה בא לבצ'ק פוינט השבוע?
ohad, *לא בא
ohad, יש לך צבא לא
ohad, אז מתי התחקיר
ohad, לא של הטיסנ
ohad, ה
ohad, אהה סבבה
ohad, שים ג'ל בפוני ושמור על קשר טלפוני
ohad, לא חחח
ohad, התעוררתי ב12
ohad, קמתי רק עכשיו
ohad, נזרום יש רכבת גם ב3 וחצי
ohad, <‎image omitted>
ohad, כמו איזה ילד עזוב מחכה לאבא שלי
ohad, בקריית גת
ohad, עיר  החושך
ohad, אין מה להציג את הגוי בכלל
ohad, כאילו לא היו דרישות לזנ
ohad, בעבודנ
ohad, רק בהצגה האחרונה הוא יבוא עם הרשימה שלו
ohad, מה זא?
ohad, ואם לא הספקתי בבא
ohad, אז לא יהיה ריפליי?
ohad, מאיפה הוא יודע
ohad, חחח הוא לא יודע מה לא עובד אצלנו בכלל
ohad, מה יש ומה אין
ohad, רק מקרי קצה מחורבנים
ohad, ו10 לב
ohad, לא יודע
ohad, תן לעלות לאוטו
ohad, אני אריץ על הדאשבורד
ohad, אבל תגיד שכן
ohad, אני איתך
ohad, בסדר תן לעלות לאוטו
ohad, עדיין לא אספו אותי
ohad, רץ
ohad, לא
ohad, זה מה שפתחנו מהמאסטר
ohad, במקביל
ohad, תן לנחות בבית
ohad, בסדר זה עניין של רפרנסים
ohad, הרצתי את הthe best branch ever
ohad, גם המאסטר רץ
ohad, עוד לא הגעתי הביתה
ohad, ובטח אני גם לא אמצא אותו
ohad, בינתיים אצל סבתא
ohad, מקסימום כרס
ohad, אין לי כוח עכשיו לסבב טלפונים לחפש מישהו
ohad, בינתיים הנהג טרקטור הזמין אליו
ohad, אבל גם החברים האנסים שלו באים
ohad, וזה תמיד נגמר עם עופר לוי בפול ווליון ושולחן פלסטיק אצלי בבגאז
ohad, לא אבל זה עצירת ביניים כזאת
ohad, וואו עוד פעם עומר עם החרטה הזאת
ohad, איפה הכרס
ohad, שלא תורידו לי את הסיכויים לזכות בפרס
ohad, נרשמתי ביום חמישי אחרי שהלכת
ohad, למתי נרשמת?
ohad, שווה נקודה בסופי החרא הזהזץ
ohad, ?
ohad, איך זה היה בסטטיסטיקה?
ohad, כמה זה היה שווה?
ohad, לא
ohad, שיחקתי titanfalls 2
ohad, ועכשיו אני עושה את המצגת
ohad, משחק יריות באקסבוקס
ohad, חדש
ohad, אחי קיבל כי הוא עשה בדיקות
ohad, דם
ohad, אני קיבלתי על בדיקות דם שוקו בשקית
ohad, לעודד אותו
ohad, שווה
ohad, למה לא הלכת.
ohad, ?
ohad, אני גם אמרתי לחברים שלי
ohad, יאללה צריך לעבור ממועדונים
ohad, לחשפנות והימורים
ohad, צריך קצת ריגוש
ohad, אבל אין לי כסף לחרא הזה
ohad, נוציא מאבא
ohad, נגיד לו הוצאה מוכרת
ohad, שמע אני לא יודע מה אני עושה החתונה של מיכאל
ohad, עם
ohad, 13.7
ohad, וב2.7 חתונה לבת דודה
ohad, לשם בכלל אני לא הולך
ohad, בואנה כבר 3 שנים אני מפספס שמחות
ohad, חתונה שנייה 2 בריתות ובת מצווה אחת
ohad, חדווא 2 >> משפחה
ohad, כמה שקופיות עשית?
ohad, מתי אתה מגיע ילד של אבא?
ohad, אין תחקיר?
ohad, נו
ohad, חחחחח מה ההבדל בין 9 ל10
ohad, היד לא עובדת בשעות האלה?
ohad, חחחחחחחחחח
ohad, תהיה גברי בדרך חזור מהמדור תקנה חומר נגד נמלים
ohad, זה לא נורמלי מה שהולך בחוץ
ohad, נו בין הדלת לגינה
ohad, מתחת למדרגות
ohad, יש שם איזה מיליון
ohad, כל שבוע החתולה משאירה לנו חלק אחר של ציפור
ohad, והם באות הבני זונות
ohad, איזה רמז
ohad, רינת כבר הייתנ
ohad, ה
ohad, לפני שבועיים
ohad, חחחחחח
ohad, תפסה לנו את המקום
ohad, איפה אתה
ohad, אני מת
ohad, ישנתי שעתיים
ohad, לא
ohad, ראיתי שודדי הקאריבייפ
ohad, ם
ohad, יאללה ביי
ohad, נריב כשתגיע
ohad, משעמם לך אהנ
ohad, חחחחחחחחחחחחח
ohad, טוב אני מארח
ohad, אתה מפריי
ohad, ע
ohad, בדירה
ohad, דניאל
ohad, הבאתי לו פירות
ohad, הוא התבאס על הענבים
ohad, הם פה חודש חחחחחח
ohad, 12-12 וחצי
ohad, נסיים את החרא הזה ואז
ohad, בסדר סיימנו
ohad, לילה טוב תעיר אותי ב2
ohad, איציק האב בית היה פה
ohad, רצה לחייב אותנו על השולחן שבחוץ
ohad, רוצה
ohad, לחייב לחייב
ohad, על הפלטת עץ
ohad, אמר אני הולך לנגר יביא לי מחיר
ohad, בסדר בינתיים מרחתי אותו
ohad, אמרתי לו שנתקן אנחנו
ohad, ולך קיבינמאט
ohad, חחחחח איזה לשטוף
ohad, כל העץ מת
ohad, צריך למצוא איזה קומבינב
ohad, ה
ohad, להדביק את הפינות
ohad, נראה
ohad, כן יעבוד עד שנתחפף מפה
ohad, מה המספר של המדור איתור של חמן?
ohad, התקשרו אליי במקחחת
ohad, במקלחת
ohad, עניתי מהרמקול כמו איזה אהבל
ohad, חשבתי זה אבא שלי
ohad, אמרו שאתה הולך לבד לצק פוינט בחמישי
ohad, באיזה שעה חחחחח
ohad, היא שאלה אותי אם אני רושם
ohad, אמרתי לה כן
ohad, בינתיים כולי מטפטף על איזה דף מסריח
ohad, רשמתי הכל חוץ מהשעה
ohad, איזה זין גם טפטפתי על תשובה שלי באלגו
ohad, כנראה
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, תראה מה הלך פה
ohad, מתי בדרך כלל?
ohad, יעני שעות
ohad, סעמק
ohad, מנחם בגין 53
ohad, ?
ohad, כן
ohad, מה זה
ohad, מקום מוכר
ohad, 1415
ohad, איזה שריטות
ohad, אולי רק יחידה אחת
ohad, קוח גיליון פספורט
ohad, ותז
ohad, עותק
ohad, לא אמרה מספר
ohad, לוותר על צקפוינט
ohad, ?
ohad, לא יודע אם להודות לה
ohad, אם זה קשור אליה הטלפון
ohad, או שתמשיך להפעיל את בעלה
ohad, בדוק זה בזכות מישהו
ohad, טוב תמתין
ohad, 4 שעות מבחן
ohad, ואפשר גם פחו
ohad, ת
ohad, לא
ohad, זה מתחיל ב10
ohad, בדרך כלל
ohad, בכל שם בינלאומי אבל עדיין ישראלים
ohad, נראה לי אני אלך על זנ
ohad, ה
ohad, כן בטח
ohad, 1330 יספיק?
ohad, חלאס עם המטר חחחח
ohad, רבע שעה הליכה
ohad, זה עוד לעבור את איילון
ohad, אהה הייתי שם
ohad, איזה חור תחת
ohad, קיצור 1330 בחוץ
ohad, שיהיה גם זמן ספייר
ohad, <‎image omitted>
ohad, אתם מפספסים את האתר של יניב קטן
ohad, החזיר את הcookie
ohad, במה אני מחליף את הpcxxx הזה?
ohad, <‎image omitted>
ohad, גם שם צריך מחשב
ohad, מה זה הpc102  הזה
ohad, <‎image omitted>
ohad, נו מה אני דופק שם
ohad, לא מופיע לי בקובץ
ohad, <‎image omitted>
ohad, לא יודע אמא שלו זונה
ohad, התחברתי להאקר ולשרת וכלום
ohad, אני לא יכול לעשות port forwrding
ohad, בלי הip הזה
ohad, איך נראה הip?
ohad, משהו חיצוני כזה
ohad, או 192.168 ובלה בלה
ohad, תעדכן
ohad, טוב
ohad, אני חוזר לישון
ohad, אם מחפשים אותי אני בדרך
ohad, וואלה לא
ohad, יש מתלה לתיק בשירותים וזהו
ohad, מה שכן שורף לי התחת
ohad, הקפה היה בול
ohad, לשחרר את הסתימה
ohad, אהבת את המכונה של הנייר?
ohad, בלאגן
ohad, אני מנגב רגע
ohad, שמע תגיד ללאטי שיזרוק את הנקניקיות האלה לפח
ohad, תשבע
ohad, להיכנס ככה על הפאדי
ohad, זין
ohad, להמתין עכשו6
ohad, עכשיו
ohad, הציפ לא עוב3
ohad, ר
ohad, באתי לעבור על הפאדי
ohad, לא העביר
ohad, אמרתי לו
ohad, הוא התקשר
ohad, ולא ענו לו
ohad, תגיד לליאור שיש עוד מישהו למטה
ohad, ושתעלה אותי
ohad, הוא לא מצליח להשיג אותה
ohad, מה אומר
ohad, אשש
ohad, מה התדריך
ohad, מהה בקיצורררר
ohad, לא התחלתם?
ohad, וואה וואה
ohad, אני אצא מפה ב4
ohad, טוב אני אצא מפה ב5 בדוק
ohad, אני שעה פה
ohad, כל ריאיון 40 דקות
ohad, יוצא בלילה
ohad, 8200
ohad, מה לחכות על הדלת
ohad, לדפוק על דלתות
ohad, ?
ohad, להידחף יעני
ohad, ארומה
ohad, תביא את המטען
ohad, מחר
ohad, קבעתי תור 9 ורבע בבוקר לספר
ohad, המטען
ohad, המטעןןןן
ohad, אני מסתפר מחר בבוקר
ohad, לא יודע זה היה ראיון אחרון והם לא היו הכי קשובים
ohad, ולא היה קליק
ohad, החיים בזבל
ohad, רכבת עד 1628
ohad, הכל טוב
ohad, אני מבין שסיימת את המאמרים
ohad, איך בסוף?
ohad, איך עשית port fow
ohad, זה יעבוד רק בתוך  האוניברסיטה
ohad, תראה את הip
ohad, לחכות לך?
ohad, <‎image omitted>
ohad, כבד
ohad, להזיע עכשיו
ohad, <‎image omitted>
ohad, חבל גם על הנעליים
ohad, נחתתי
ohad, לב
ohad, <‎image omitted>
ohad, גיגסי
ohad, עזוב הולכים על הקבבים של רונאלדו השמן וזהו
ohad, סתם סתם
ohad, רוצה את האנטריקוט של זלאטן
ohad, חצי קילו
ohad, 199 בלבד
ohad, כוסאמק למה הכל אונס את הכיס
ohad, לפני הדרכון הייתי מסכים
ohad, מוח בחריימה חחחחח
ohad, 110 בשקל
ohad, תדאג לנו
ohad, לבדיקה טובה
ohad, אני באבטחה
ohad, בוא נסיים עם זה בחמישי לא?
ohad, גם נקודה אצל איליי
ohad, וגם 100 בהפעלה
ohad, אין השבוע?
ohad, סעמק
ohad, אהה אמא שלהם
ohad, עדיף מאוחר או מוקדם?
ohad, שלישי?
ohad, גם ככה לא לומדים
ohad, חחח מי הולך למשמוש
ohad, אהה יש לך אלגו
ohad, רביעי 12-2
ohad, סבבה
ohad, <‎image omitted>
ohad, תרגול הפעלה
ohad, <‎image omitted>
ohad, איזה פדיחות
ohad, לינקדין מראה לאנשים שהתסכלת להם בפרופיל
ohad, עברנו אתמול על חצי אוניבסריטה
ohad, היועז מנדה הזה כותב סבבה
ohad, וברור
ohad, אין לו גם הרבה שינויים
ohad, <‎audio omitted>
ohad, איך זה מגיע אליך
ohad, כהקלטה?
ohad, או יעני קטע קול
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, ויש עוד
ohad, כל העבודה בקטע קול
ohad, מוזר איך הוא מראה לי כאילו הוא הקליט את זה
ohad," היי,"
ohad, מתי אתה פה?
ohad, לההה
ohad, 3 שעות ריאיון
ohad, וואלה סיימתי עם קורן את העבודה אתמול
ohad, עכשיו נשאר לכתוב אותה אצלנו
ohad, שים גיטרות
ohad, שיעור
ohad, מה?
ohad, הגשת תיקון באבטחה?
ohad, יום ראשום
ohad, ן
ohad, עדיין לא יודע איך
ohad, בסדר איך מגישים
ohad, כבר מכרתי אתכם
ohad, ממזמן
ohad, ליאור חן התקשר
ohad, ממספר חסוי
ohad, הוא שומר לי אמונים מהתיכון
ohad, שלא זרקתי עליו ביצים ב20.6
ohad, לפני 3 שנים
ohad, אתה מבין אני הייתי בנדיט
ohad, ואחותי לא קמה אתמול ליום האחרון
ohad, אהה זה היה יום מרוכז?
ohad, איך המפעל?
ohad, התרשמת?
ohad, מה חחחחח
ohad, יעני עתודאים בשירות?
ohad, פשש איך עקצת ארוחת צהריים
ohad, ישבת עם המראיינים?
ohad, מה הולך פה
ohad, יעני הם התאהבו בך
ohad, לקחו אותך לשולחן של המקובלים
ohad, נו ואתה משנה
ohad, רפאל או מודיעין?
ohad, 79 או רפאל
ohad, אומרים לך 79 דרום
ohad, או רפאל
ohad, לא חבל על הסרטן
ohad, על הזיהום אוויר
ohad, קיצור תבוא כבר יבן זונה
ohad, אל תנוח עכשיו
ohad, אין זמן
ohad, בעיקרון זה סופש אחרון שאני בבית
ohad, אבל צריך לסיים אלגו
ohad, להתחיל
ohad, שבוע אחרון אין זמן להתעסק בחרא
ohad, אני מתכנן לחזור
ohad, אין לי בגדים
ohad, חייב קצת בית
ohad, מה לא?
ohad, שולחן בקלרה
ohad, לא תעבור בבית תן חיבוק לאמא?
ohad, טוב
ohad, אז תבוא ותביא מה שארזת אתמול מהתרנגול?
ohad, !
ohad, הוא הולך ב8
ohad, יש לו מעבדה
ohad, שבוע הב4
ohad, אין זמןןן
ohad, סדנא
ohad, אלגו
ohad, עיצוב
ohad, חלאס
ohad, אין לי כסף גם
ohad, הוא בניויורק
ohad, עד שהוא יענה
ohad, חחחחחחח
ohad, חוץ מהקוד לכספומט אין לה שום גישה לחשבון
ohad, הוא דיבר איתי ב1
ohad, קדימה או אחורה?
ohad, כן
ohad, כוסאמא שלך
ohad, אין ברירה
ohad, שים את הטלוויזיה באוטו
ohad, שלא ירוקנו לי את החדר
ohad, 5 דקות
ohad, שדדו אותנו?
ohad, בסדר עדיין מוקדם
ohad, התקשרו שוב אחרי ארוחת צהריים
ohad, למעלה
ohad, עלה
ohad, במדרגות
ohad, נראה לי
ohad, עלה
ohad, סיימנו מהר
ohad, מה הוא מלמד?
ohad, יפה
ohad, תסכם לי
ohad, מחרבן
ohad, שרף לי את התחת
ohad, זה דוד איש חכם?
ohad, 44 או 42.5 מה אומר
ohad, <‎image omitted>
ohad, ואני 43
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, מאז ומתמיד
ohad, וואוו תראה את האדומות
ohad, למטה
ohad, לא חשוב כבר קנה את השחורות
ohad, לא מה לשעה
ohad, הוא עושה היום רק אקראיים?
ohad, תשאל בהפסקה
ohad, תשאל
ohad, יום שלם על אקראיים מה הוא טמבל
ohad, זה פשוט
ohad, וואלה שיתחיל זרימה
ohad, לא אהבו אותו?
ohad, חחחחחחח
ohad, איך מבקשים כסף חזרה
ohad, מה חשבת
ohad, זה לא כיף החומר הקורס הזה
ohad, כן
ohad, אני זוכר את זה
ohad, לא
ohad, אתה לא לומד?
ohad, מה עושים?
ohad, סעמק כולם בפורו8
ohad, ם
ohad, לבד
ohad, ?
ohad, עזוב אחי
ohad, לך תתפשט בגג
ohad, תחיה את החלום
ohad, אני אוכל טוסט אקסבוקס ולמיטה
ohad, אהה וחברים של נאור
ohad, <‎video omitted>
ohad, בטח
ohad, אם אתה תגמור בחיל הים
ohad, אז אני אגמור בתוך הים
ohad, כבר בפורום
ohad, אתה בקרה?
ohad, בקלרה
ohad, מלידה
ohad, סבבה
ohad, הוא דיבר איתי
ohad, מחר
ohad, תאגור כוחות חודש
ohad, אתה תראה שתבוא עם כוחות לטרוף את כל המועדונים בתל אביב
ohad, עזוב אותך
ohad, ראית את הסטורי של גוני
ohad, לך לים זה המקום הנכון
ohad, קמתי ב8
ohad, ראיתי ספיידרמן
ohad, חיפשתי את הג'ינס של יהודה לוי בביג
ohad, לא מצאתי
ohad, הייתי בארומה גן יבנה
ohad, ועוד מעט כרס
ohad, יקיצה טבעית
ohad, לא
ohad, כן
ohad, חלאס
ohad, הזקנה
ohad, עוד פעם קורן מזרים אות
ohad, ך
ohad, אורגינל?
ohad, אני נרדם
ohad, להתלבש
ohad, זבל
ohad, מה עם האופניים
ohad, שלא יזרוק אותי לפח
ohad, טוב אני נרדם
ohad, לילה טוב
ohad, לא צריך
ohad, אני סומך על היקיצה טבעית
ohad, ועל אמא
ohad, אל תדאג גם אבא שלי לא יתן לי לישון אחרי 9
ohad, בחיים לא את המתמטיקה
ohad, זה שואה
ohad, עיוור חירש ואילם
ohad, למה הם מסתכלים על הנורה?
ohad, החידה של המפגרי8
ohad, ם
ohad, נו איך היא הולכת
ohad, כן
ohad, הבנתי
ohad, תודה
ohad, מתי
ohad, מתייי
ohad, יפה
ohad, חצי שעה?
ohad, וי
ohad, תיכנס לחנייה שנייה
ohad, השער פתוח
ohad, איך התרגול?
ohad, במה חייב להשתמש במשמוש?
ohad, יעני העיקר שיראה טוב
ohad, למה השתמשת בjs בדפים הרגילים?
ohad, יעני הלא דיאנמיים
ohad, חח אוקיי
ohad, בסדר אז על הזין בגדול
ohad, כן סבבה
ohad, נשאר לי רק הדינאמי
ohad, והmobile
ohad, שנראה לי יזיין אותי קצת
ohad, איפה אתה
ohad, בבית
ohad, תבוא הביתה בקיצור
ohad, איפה המחשב שלך?
ohad, עוד מעט
ohad, ב14
ohad, קשה לקום ב8
ohad, איפה אתם
ohad, בחדר יעני
ohad, מותר לדבר שם?
ohad, אתה חוזר מחר?
ohad, נתגעגע
ohad, 10
ohad, חחחחחחח
ohad, גם לך
ohad, מתי נגמר היום כיף שלך?
ohad, מינימום נחזור ביחד
ohad, עד 16 ככה
ohad, בסדר תשן צהריים
ohad, מבחן של אנשים רציניים
ohad, מה אני אקח את המחשב לרכבת
ohad, לקרוא מאמר?
ohad, או שזה סתם להזיע בגב עכשיו
ohad, אולי אני אמשיך את האתר
ohad, סוף סוף אני אראה כמו איש חשוב ברכבת
ohad, מהשורה העשירית בסוף האולם
ohad, משתדל
ohad, מה איתך?
ohad, תעדכן את דוד שלך
ohad, אני בעזריאלי
ohad, אתה עובר בבית?
ohad, דבר כשאתה מגיע
ohad, אהה נאור
ohad, האין לדעת הזה שהתקשרו אלייך אתמול
ohad, זה לחיילים משתחררים
ohad, כוסאמא שלהם
ohad, היום התקשרו אליי
ohad, לא אתה
ohad, טעוח
ohad, ת
ohad, https
ohad, קשה להיגמל
ohad, סתום
ohad, תחפש הדלפות בטוויטר
ohad, <‎image omitted>
ohad, החלק השני של השאלה
