sender,message
koren, במעבדות של 90
koren, אוקי
koren, 68 בעבודה 3 באוטומטים
koren, עכשיו
koren, <‎image omitted>
koren, כן יא גמור
koren, תגיד לי פעם הבאה לאיזה גנב להביא את זה שיהיה לו יותר קל
koren, 😁
koren, ואי צוחקים שאלוהים יהרוג אותי
koren, חחחחח
koren, 🙃
koren, מה עשית בנתיים
koren, בכלךי
koren, שאפו
koren, מה אתה לומד
koren, חחח
koren, חמודי
koren, מה הלך פנ
koren, איזה מסיבה
koren, שלא תדע
koren, סביר
koren, בוא תאכל קינוח
koren, יחלש
koren, האא
koren, קיבלנו 81 בעבודה השניה
koren, הערות שלה נכונות??
koren, תשלח את מה שכתבנו ואת הקוד אבל תבדוק עובד מאה אחוז
koren, כי אין לי איך לבדוק אצלי
koren, אני אסיים
koren, אתה שולח???????
koren, אני יעשה
koren, ביטלתי משהו כבר הכל טוב
koren, אני אסתדר מותק
koren, ותשלחלי תקוד
koren, במייל
koren, עד מתי ההגשה??
koren, רבע ל12?
koren, סגור
koren, תשכח מהעבודה ןתלמד
koren, אני אנסה לסיים גם אוטומטים
koren, מה עם c d בשאלה 1
koren, אמרת לי לעשות את 3 4
koren, כי לא סיימנו שם הכל
koren, טוב אני מקווה שאני אספיג
koren, אני בנתיים משתכב הכל
koren, לוורד ועושה דיאגרמות
koren, איזה קוד יש לכתוב
koren, חסרים מלא שאלןתתתת
koren, גם ב4 אין פה תשובות בכלל
koren, בסדק נאור האשמות האלה לא יעזרו עכשיו לסיים תעבודה חלאס
koren, מה אני ארשום ב2
koren, שאלה מסריחה
koren, עם המידל מן
koren, כן
koren, ומה 4c
koren, שמע אני לא מספיק לעשות את 1
koren, סבבה אש
koren, כן
koren, חח
koren, סבבה
koren, 100 באוטומטים 4
koren, 🤔
koren, נראה ביום שני איזה מכבי
koren, 🙄
koren, סבבה
koren, סגרתי אגאדיר
koren, שי מסדר לי את העניין
koren, אמרתי לו בין 7 ל9
koren, הוא יגיד לי כבר
koren, <‎image omitted>
koren, תעיר אותי שאתה קם
koren, במבעדה
koren, יש ציונים?
koren, אה יבן זונה
koren, הבהלת אותי
koren, אז איפה אתם
koren, אההה נכוןן
koren, איפה נוטאא
koren, הוא
koren, המפקדת שלך פנ
koren, כן שניה
koren, מי מכיר אותנ העלל
koren, <‎image omitted>
koren, תבואו
koren, באמא שלי מפנק
koren, בואו אם אתם גברים
koren, אניגם ברמן
koren, שמתי למישהו פה 2 מנות בוודקנ חחחח
koren, הוא עוד שניה קיבל התקף לב
koren, כן תביא לי כנפיים בצילי
koren, זה בא עם תוספת משהו?
koren, אם כן פירה
koren, קח תשתיה לאצ ריך בבית
koren, כאילו קח אתה את השתיה של הדיל
koren, כן
koren, איפתה
koren, אני בטמפיטיישן
koren, אני שחף יהל וליאן
koren, תבור
koren, אההה
koren, כן אני אשלח היום מייל על כל מה שצריך
koren, אתה יכול לשלוח לי את הקורות חיים ששלחת לאמו
koren, לאמן
koren, שתהיה בבית תשלח
koren, רק שזה יהיה היום לפני שנסגר האפשרות לשלוח
koren, תודה אח של
koren, כןןןן איזה כיף
koren, ברור
koren, למה לא
koren, גם ככה אני חוזר מחר לבש
koren, נכוןןן
koren, ניקח תחומר
koren, נרפרף קצת לפני
koren, <‎Contact card omitted>
koren, איפתה
koren, יצאה עבודה באבטחה
koren, 17 שאלות
koren, 13 בווירשארק
koren, נראית סבבה
koren, ואוו לא מאמין
koren, כןןןן זה איתי בתיק האדום
koren, בשלישי
koren, עשיתי מעבדה
koren, עוד משהו קטן
koren, אחפה
koren, כן
koren, איפה אתההההההה
koren, 5 דקות שם
koren, אה
koren, ?
koren, הצלחתי את 1 באלגו
koren, שעה וחצי על זה
koren, הכפלתי 3 פעמים תגרף
koren, אתה בא היום?
koren, בוא תראה פה
koren, יש הקרנה טירוף
koren, מעולה בדיוק למחצית השניה
koren, גם ככה מכבי יפסידו
koren, <‎audio omitted>
koren, <‎video omitted>
koren, <‎video omitted>
koren, חחחחחח מצחיק פה
koren, לא היא פה מסל
koren, יצא עוד פרק בשטח מת
koren, כן
koren, כן
koren, זה בפורטה משהו
koren, ליד שרונה
koren, כוסעמק
koren, מזייזנים תמוח עם שמות
koren, זה המורפיום
koren, אמרו לי כל מיני שמות של המקום
koren, בסוף זה המורפיום בכלל
koren, לא אתה לא אמיתי
koren, ביטלתי את טבריה בשביל זה
koren, כן נשארתי בבית
koren, נכון
koren, אבל אמרתי שזה יהיה סיפור ועד שאני אגיע אליך כבר יהיה מאוחר
koren, כן
koren, טוב כבר איץך
koren, אני 3 אחוז
koren, כן
koren, <‎audio omitted>
koren, לא
koren, נראה לך
koren, יהיה היום כדורגל?
koren, סבבה טוב אני יוצא לרכבת
koren, כבר יוצא
koren, מתעושה היום
koren, הוא לא עושה הפסקה?
koren, באוניברסיטה
koren, מסיים פה מעבדה
koren, נשאר לי סעיף
koren, למה
koren, יום רביעי
koren, הוא אמר לי להגיש את זה עדיין
koren, דבר יפה
koren, בסדר והוא שלח לי מייל חזרה שאני אכין תמעבדה ואעלה אותה
koren, עד רביעי
koren, אז אני אסיים ומגיע חצי שעה כזה
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, איזה סעיפים?
koren, LES ו...
koren, אה זה אצלי נכון
koren, עכשיו
koren, טוב אני מאחר בשעה וחצי
koren, פספסתי לרכבת כוסראבק
koren, תביאי לי תמטען של האןפניים מהחדר
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, אני עכשיו מסיים את 1 באלגו
koren, תנסה לנתלבש גם על איזה שאלה
koren, <‎audio omitted>
koren, מחר אחי עשיתי את 1
koren, אני אבוא מוקדם נישב על השאר
koren, פשוט רק עכשיו סיימתי לעבוד לא ראיתי את ההודעות
koren, חשבתי גם ישבת על איזה שאלה ומחר נעתיק או נפתור תאחרונה
koren, אז נעתיק
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, זה 3
koren, 😈😈😈😂
koren, כץ
koren, עכשיו הוא שולח לי את 2
koren, ואנחנו מוכנים חחח
koren, ⁠⁠⁠⁠22
koren, <‎image omitted>
koren, רגע זה לא מעתיק טוב
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, בחדר שלי בבש
koren, חח בגלל זה שלחתי לך
koren, אם הוא היה פה היית כותב
koren, אני שמח שהבנת
koren, <‎image omitted>
koren, איפה עשית ראיון
koren, Amdocs?
koren, איפה הם
koren, סבבה
koren, יודע
koren, בעבודה ביחד ציון לחוד
koren, מזה ב3
koren, באלגו
koren, ומה עם 2?
koren, <‎audio omitted>
koren, הבנתי
koren, סבבה
koren, לא
koren, למה
koren, 👌🏼
koren, <‎audio omitted>
koren, ??
koren, ?
koren, לא יודע מי זה
koren, גם בר לא יודע
koren, הוא הביא לי רק 2
koren, בוא לפה
koren, בוא היא לוחצת עלינט
koren, עלינו
koren, מה אין
koren, אזדבר עם רביב הוא פה
koren, האבטחה פה לוחצת
koren, בוא
koren, מזה כלא חחח
koren, חותמת ובוא
koren, תגיד לו שבאנו מרחור
koren, מרחוק במיוחד
koren, כן
koren, 😘😘😘😘😘
koren, למהה
koren, אההה הבנתע
koren, מחר יושבים דחוף על סדנא
koren, סבהנ
koren, מחר
koren, אני יושב פה
koren, רוצה סקייפ?
koren, יש לנו בלאגן רצח
koren, כאילו לא לך
koren, הייתי מת אחי
koren, הגעתי הביתה ב5 וחצי
koren, לא מצאנו מה לאכול שעתיים הסתובבנו
koren, דאבוש סגר עד העצם סגר
koren, אכלנו סודוך כמו מסריחים
koren, המשפחה שלי רוצה לעשות לג בעומר ביחד
koren, אז שאתה בדירה תעשה סקייפ
koren, אני פה על זה
koren, שמע הדי ג׳יי אתמול היה אש
koren, כןן היה אש
koren, עוד חודש מעכשיו אנחנו הולכים כולם חמישי קלרה שבת ליצמן תתכונן
koren, Code/TexasHoldem/AT/bin/Debug/nunit_random_seed.tmp
koren, העלת?
koren, אש
koren, תרגול הפעלה
koren, בוא למעבדה ב90
koren, נארגן הכל נהיה מוכנין
koren, סבבה אז אתה מדבר ועונה על הכל
koren, בהצלחההההה מתוקי
koren, איך הולך
koren, מה אתה גמור
koren, קורן לוונבראון
koren, גלסייר
koren, תרשום טבח אגאדיר
koren, אגאדיר טבח
koren, גלסייר
koren, גלידר
koren, גלידר
koren, טפסים למה זה
koren, כם
koren, כן
koren, לא אמי אצל ליאן
koren, היינו בצהריים בבר
koren, ומקודם במסעדה
koren, מספיק חח
koren, בבית אני בא מחר
koren, סידורים
koren, איך היה בראיון
koren, יופיי
koren, סבבה
koren, אין בעיה
koren, היום זה היה מוסד?
koren, אז מה זה 1070
koren, 9
koren, אני חייב שתבדוק לי מחר איזה מודעין זה היה
koren, אני מקווה שחמן 1
koren, באמת
koren, אם לא
koren, ברוך הבא לחיל הים
koren, איזה אחי אני בדכאון של החיים
koren," אני כל הסופ""ש הייתי ממורמר"
koren, בגלל זה
koren, שלא קיבלתי מודיעין
koren, אני ממש מקווה
koren, אתמול הייתי בחדר בריחההה מזה מגניב
koren, של נמלטים
koren, ברחנו מהכלא
koren, משהו מפחיד
koren, העברנו בעזרת מגנט מפתחות בין צינורות וזה
koren, 44 דקות
koren, אני ליאן ולידור
koren, חמוד כן היא אמרה הממוצע 53 דקות
koren, ויש 2 חדרים כאלה אז אלה שהיה המקביך אלינו זה איזה מפקד אצל ליאן בבסיס אז ניצחנו חח
koren, חייבים לעשות אנחנו
koren, לא קבעתי עבודה הסופש
koren, סוגרים כן?
koren, סבבה
koren, פשש מזה
koren, מאיפה
koren, הכנת?
koren, חחח
koren, בחיים לא טעמתי
koren, כן חשבתי
koren, נטעם ברביעי
koren, חייבים ברביעי יש אלגו
koren, כן ברור
koren, קל
koren, תגיד לי אם באלך השבוע ללכת לחדר בריחה היום מחר שלישי או סופש שנהינ בבש
koren, תבדוק לי איזה חמן זה
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, סבהה
koren, לא
koren, אמרתי למה אני יבוא אם אתה לא שם
koren, נשארתי פה כבר
koren," נו נגיד לו שאנחנו לא בבש , נבקש במייל , ונגיד שבנתיים נעלה למודל"
koren, לא יהיה בעיה נראה לי
koren, כל עוד זה במודל ונראה לו שלא שנינו כלום
koren, עכשיו בדיוק
koren, עושה את 1
koren, איך היה בראיונות
koren, יפה
koren, שאלת בשבילי?
koren, סבבה
koren, תודה
koren, היא אמרה כרגע אין תשובות
koren, ואין לה סיסמא לאתר להביא לי
koren, בנתיים אני בבית נקווה שיתקשר ו
koren, עד רביעי
koren, ומקסימום אני שם תפלאפון אצלך בחדר
koren, איזו
koren, הצלחת?
koren, ספר
koren, אם אני ידוע אני מלך
koren, 1000 חביות
koren, 10 משרתים
koren, 1 מורעלת
koren, הרעל הורג בן אדם רק אחרי 24 שעות
koren, ועוד 24 שעות השמתה
koren, ואו אוקי
koren, בתאריך כאילו ?
koren, ב11
koren, למה
koren, יש שם מישהו מה14?
koren, וואלה תשאל מי מה11
koren, סעמק
koren, סבבה
koren, לא יודע היא אמרה לי אין תשובות עדיין
koren, זה אומר שאני רשום
koren, לפחות
koren, ועדיין לא התקשרו ככל הנראה
koren, טוב אני פותר תחידה
koren, שאתה בא תתחבר לסקייפ נפתור הכל
koren, עשיתי שאלה 1 כבר
koren, .
koren, למההה
koren, די
koren, חח
koren, כן אמרו לי אחי ששומרים במקום הלא נכון כולם
koren, אמא שלהם זונה
koren, סתם מסבכים הכל
koren, אה לא צריך לעלות כלום
koren, כאילו זה במשתמש פשוט
koren, והם יבדקו משם ?
koren, טוב לפי דעתי הפתרון של החידה זה כמו הקסם עם הקלפים
koren, לחלק ל100 חביות
koren, יש 10 קבוצות
koren, ואז לשחק כזה עם השומרים
koren, 1 שותה מ1 2 3
koren," כל אחד נגיד שותה מ6 שונות, כאילו לסדר את זה איכשהו שתמיד יהיה שאחד לא ישתה מחבית כלשהי"
koren, ואז תדע איזה חבית
koren, אני אבדוק עכשיו באינטרנט אם יש משהו
koren, חיפשת?
koren, אני אחפש
koren, כפרה עליי
koren, קח עוגה לוקח לך חתיכה תחצה אותו ל2 בדיוק חח
koren, אמן ישאלו אותי
koren, יוצא גאון
koren, גם אני אמרתי לו שאני מכיר חח
koren," ממספרים את החביות מ־0 עד 999, ומעמידים את העבדים בשורה"
koren, חחח
koren, זה מהאינטרנט
koren, זה ישר לגמא סייבר
koren, יד ימינו של הרמטכל
koren, מגניב אבל
koren, גאוני
koren, אני הייתי אומר מה שאמרתי לך
koren, פתאום 1000
koren, לא יודע אם הייתי חושב על זה
koren, <‎video omitted>
koren, סבבה
koren, אתה חוזר היום?
koren, סבבה
koren, לי ב10
koren, הראשונה
koren, <‎image omitted>
koren, תודה לבורא עולם
koren, רוצה לבוא אליי
koren, לישון פה
koren, נעשה את העבודה וניצא עם לידור ויובל וזה
koren, הם רוצים
koren, וניסעבבוקר
koren, גם ככה אין פינגפונג
koren, כן ברור
koren, ניצא ב8 כזה
koren, סבבה אז תגיד לי אז מתי אתה מגיע לתחנה באשדוד אני אבוט לקחת אותך
koren, אמא שלי תיקח אותנו בבוקר לבאר שבע
koren, באוטו
koren, אז אם יש לך עוד דברים שבא לך להביא לבאר שבע תביא
koren, יש איפה להעמיס
koren, לא יודע היא הציעה חח
koren, <‎image omitted>
koren, 20 דקות אני אצא
koren, זין בעין
koren, כן נו תדוק
koren, תבדוק
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, איפתה
koren, ??
koren, של פנינה?
koren, אוי נכון סעמק
koren, אני חייב תעבודה שלך
koren, על sql
koren, שמעתי זה עד 16
koren, סגור
koren, מה הסיסמא למחשב ולמשתמש
koren, ברור משלך אין לי מחשב פה חח
koren, תבטל אנחנו לא באים
koren, כל אחד מבריז
koren, כוסאמא שלהם
koren, הבעיה שאנחנו 7
koren, ועוד אחד שלא שותה
koren, ואין הסעה ל8
koren, הכל התחרבש
koren, באמת?
koren, כן הוא התקשר אליי כבר לא עניתי לו
koren, הייתי שבור
koren, נרדמתי
koren, חחחח
koren, חחחח שבר אותי הבלי לישון הזה
koren, יש ליה המון דברים להשלים
koren, אפשר
koren," בבן גוריון אפשר לשלב פסיכולוגיה עם מדמ""ח דו חוגי?"
koren, זה מה שאמרו
koren, בקבוצה
koren, עוד לא סיימתי אמי אסיים בערב
koren, מה
koren, ממתי
koren, חשבתייי עד 12
koren, מה הם אלגו
koren, עכשיוסיימתי
koren, על הפנים
koren, היה לי 4
koren, <‎audio omitted>
koren, דיי
koren, יפההה
koren, מאיפנ
koren, פצצה
koren, יופי יופי
koren, הוא לא עשה
koren, הוא ביקש ממני
koren, נאור בsql injection איך אני מגיע לדף של הcs
koren, איך אני פותר עם בקולומביה
koren, שיציג לי את כל המדינות
koren, רק על זה נתקעתי
koren, הוא מריץ תוכנה
koren, שלא קשורה לעמוד
koren, מה מה
koren, אתה מהמם
koren, די תמשיך
koren, <‎image omitted>
koren, גלסייר
koren, סבבה פה?
koren, <‎image omitted>
koren, אתה ךא בא?
koren, לא
koren, סבבה
koren, התרגול עכשיו זה בכלל מה שהיה שבוע שעבר
koren, על fat
koren, נראנ לי זה תרגול של כאלה שבדיליי
koren, בטח בגלל יום הסטודנט
koren, אני בא עכשיו
koren, סעמק
koren, תגיד למה
koren, אני אנסה לסדר מה שצריך
koren, אין לי מושג נראה מתי אני אסיים פה במעבדה
koren, אני אבקש ממנו לתקתק הכל ישר
koren, <‎video omitted>
koren, 😬😬😬😬😬😬
koren, חיה רעה
koren, <‎image omitted>
koren, נשיקה מכל הלב
koren, לך ולא ליאן
koren, לליאן
koren, ואו אתה סחי מת
koren, 5ם אץה עומה ץוך דקה
koren, ואני גיח
koren, שאמי שולח לך ולא לבחורה
koren, גיח
koren, גיי
koren, תחכה נשמה
koren, תקבל
koren, תגיע
koren, שמוך על בסבך
koren, שמור לי מקום
koren, mjru2cZg
koren, <‎video omitted>
koren, נראה רע
koren, טעים
koren, <‎image omitted>
koren, נשאר לך מנה
koren, סבבה
koren, איפה הוא
koren, תבדוק כדורגל היום
koren, 11-11 נדאל מערכה אחרונה
koren, כן 15 13 חח
koren, טוב מאוד
koren, פחות יריבים קשים לפדרר
koren, אה?
koren, מיזה
koren, היה רוצה
koren, טיפה
koren, כן אח של אמא שלי
koren, מפלוטו
koren, תמסור דש
koren, נו
koren, לא יודע חח
koren, כמה קיבלת
koren, טובבבבבב
koren, אלוף
koren, כן
koren, 71 9
koren, תן לי 56
koren, עברתי או לא
koren, איי
koren, אמן
koren, יאלהההה
koren, 56
koren, איי
koren, כמה
koren, חחח
koren, איך 8
koren, אז נכון זה 4 לשאלה
koren, מה נו
koren, אה
koren, שלח לי את המבחן שלך
koren, כן
koren, 60
koren, קיבלתי 0 על שאלה 2
koren, בfat כן אותו דבר
koren, ובntfs זה טעות בכלל אתלי
koren, ובסדק אז indoe לא נכון
koren, עדיין מגיע לי שם 5 וגם בסינכרון מגיע לי הרבה יותר
koren, כאילו הוא ניסה להוריד לי על כל דבר אפשרי
koren, בסעיף הראשון עשיתי wt 87 חלקי 4
koren, במקום 88 חלקי 4
koren, הוריד לי 2
koren, בן דונה
koren, ובטבלה ספרתי ובאצת רשמתי שם 88 כמו שצריך
koren, מה כואב
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, מה חבר
koren, אתה יחצן
koren, מה המספר
koren, <‎audio omitted>
koren, פצצה סגרתי איתו
koren, נראה אותך
koren, איפתה
koren, ליד הבר הקטן
koren, כם
koren, כן
koren, משלשום כן חח
koren, אני עוקב חח
koren, בעזרת ה
koren, 🙌🏼🙌🏼🙌🏼🙌🏼
koren, לעע
koren, הייתי עם ליאן
koren, סתם ישבנו
koren, לא קרה כלום
koren, כןן
koren, נאור
koren, היום איזה שנתון נכנס לקלרה
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, איפה אתה הולך
koren, יום
koren, היום
koren, תודיע לי
koren, כמה שיותק מוקדם שאני אגיד לכולם
koren, אני לא בבש
koren, סתם סבבה אז תהיה בקשר תודיע לי
koren, כי התקשרת בווטסאפ
koren, <‎audio omitted>
koren, איפה אתה?
koren, אההה
koren, סבבה
koren, איך האלמה?
koren, אתה יכול לסדר לנו חינמים לליצמן או לאלמה?
koren, אנחנט לא יכולין להיכנס
koren, תשאל מישהו
koren, סבבה תודה
koren, איפתה
koren," אחשלנווו תהנה מלא, אמן תיפול על קוקסינל🙏🙏🙏"
koren, <‎audio omitted>
koren," אח שלייי היקר מלא מזל טוב עד 120, הרבה בריאות אושר אהבה טהורה סופסוף"
koren, ביום חמישי אני חייב שתירשם בשבילי לבצל
koren, שובו של הבצל
koren, אני אהיה במבחן
koren, כן תוריד את האפליקציה ותירשם לבצל
koren, אין לי זמן לעוד פרוייקט ועוד דברים
koren, עדיף משהו קליל
koren, תודה😊 אני אזכיר לך
koren, אתה לא שוכח אותי מחר
koren, Korenlev
koren, mjru2cZg
koren, תנסה לשובו של בצל.. וכמובן להוריד את אפליקציות.. אם אתה לא מצליח אז תנסה תזמורת
koren, 😋😘
koren, סומך על יבצל
koren, ער?
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, סבבה
koren, <‎audio omitted>
koren, <‎audio omitted>
koren, כן
koren, למה יש לך תוכניות אחרות
koren, אז נשארים
koren, חייב לארגן בקראון
koren, חייב
koren, אני אשאל גם הרבה אנשים
koren, עכיו
koren, עכשיו
koren, איפה אתה היום
koren, חושבים
koren, אתה לא יותא
koren, יותא
koren, יוצא
koren, סבבה
koren, איך היה
koren, 👌🏼
koren, כן
koren, מה רת אתם מזיינעם תמוח
koren, נו מה אני ילד בן שנתיים
koren, אני יודע
koren, לא אני לא
koren, אוהד רצה להתחלף
koren, סתום סתום תפה
koren, הוא עושה handshake?
koren, סבבה
koren, <‎image omitted>
koren, כן
koren, סבבה
koren, עכשיו להעתיק את המחלקות?
koren, במטריאל
koren, טוס לחוץ
koren, טובבב
koren, איפתה היום
koren, אני רוצה לבוא לתא
koren, יאלהה תבדוק
koren, שנבוא
koren, איפה
koren, ואיך שם
koren, סבבה נבדוק
koren, איך הb club
koren, כן יש מצה
koren, רק בשמיעה שמעתי עליו חח
koren, איך נוא
koren, הוא
koren, אוקי
koren, <‎audio omitted>
koren, חחחחח
koren, בדירה
koren, בכיף אבא
koren, איך תיקנתם את הגלישה בהיפ
koren, אוקי
koren, גם למנגר אני מאמין
koren, ?
koren, סבבה
koren, נאור יש לך תוכניות לשישי?
koren, חשבנו אני וליאן שנבוא לתל אביב נלך ביחד לקאמרי ואז לאיזה בר או משהו נזרום
koren, איתך ועם לילך
koren, נו שתבריז
koren, תבדוק איתה ותודיע לי
koren, אם לא אני מזמין מישהו אחר😜😜😜
koren, ואי היית הולך מאוחר יותר
koren, אנחנו בשוונג
koren, תחזור תתקלח
koren, ונלך
koren, מה שבא לך
koren, פשוט אנחנו בשוונג עדיין
koren, סבבה
koren, איפתה
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, <‎image omitted>
koren, קניתייייי
koren, יום שני 2100
koren, יאלה חיפה
koren, להביא לך צעיף😉
koren, רוצים לבוא לגן יבנה?
koren, לשבת?
koren, אנחנו במיטנ
koren, סתם לשבת בבית או משהו
koren, חחחח
koren, אז בואו מחר לראות קלאסיקט
koren, ו
koren, סבבה
koren, 100 באימות עבודה ראשונה
koren, תהיה פה ברבע ל20 ככה
koren, אוק
koren, י
koren, יושבים עודחצי שעה?
koren, ‎This message was deleted.
koren, <‎image omitted>
koren, <‎image omitted>
koren, אל תתיחס
koren," תודה אח שלייי, איזה מרגש נהיית חחחחחח, בעה נשאר חברים לעד , תודה על הכל💚💚💚"
koren, אני מגיע בסביבות 10 וחצי
koren, כןן
koren, איפתה
koren, טוב השולחן עם שמי
koren, על
koren, אתה רוצה לבוא לפה מחר??
koren, לפחות יש לנו פה אוכל ובית ריק
koren, טוב סבבה
koren, תזכיר לי להביא לך 100 שקל
