sender,message
naor, תהנה 😘
naor, גמור
naor, חחח ברו
naor, יש גם עד העצם
naor, המבורגרים
naor, באבן גבירול
naor, מתי אתה בא?
naor, מה?
naor, אז למה אמרת שנשב על סדנא היום
naor, אני לא בדירה
naor, למה לא באת
naor, אז תבוא עכשיו
naor, מה הבעיה
naor, טוב אחי
naor, סבבה
naor, באמת?
naor, חחחחח סבבה
naor, כן הכל טוב
naor, איפה אתה
naor, מה יש להיות מוכנים
naor, עלי
naor, בחמישי הקרוב הופעת ענק בליין שלי✖
naor, מה הולך אח? 
naor, נו אחי
naor, שלחתי את זה לשישה אנשים
naor, מעולה 😘
naor, עבודה?
naor, רגע מה לרשום אז
naor, אגאדיר? טבח? כתובת?
naor, טוב
naor, אבל זה הנוכחי
naor, מה אתה עובד עכשיו
naor, תפקיד?
naor, טפסים לימלים
naor, איריס 6?
naor, הכתובת
naor, לא יצאת?
naor, חחח ממש מספיק
naor, איפה אתה תגיד?
naor, למה מה קרה?
naor, הלך טוב
naor, עשיתי מעשי באבטחה
naor, נשאר רק מילולי
naor, נראלי נחלק בנינו
naor, אוהד אמר זה קצר
naor, איזה סידורים יש לך?
naor, לא
naor, מחר
naor, היום 1079
naor, מחר 1044 ומודיעין
naor, אם יגידו לי
naor, חחח
naor, הכל בסדר אחי
naor, למה?
naor, מה אתה נורמלי
naor, יתקשרו אחי
naor, איך באליי
naor, חחח יפה
naor, כמה זמן?
naor, יפה
naor, כן חובה
naor, ברור
naor, <‎image omitted>
naor, רביולי
naor, כן היה שקית
naor, חיממתי
naor, ורוטב מוכן חיממתי במחבת
naor, חחחחח
naor, נראלך אני מכין מאפס
naor, טעים
naor, כן
naor, יום אחד גומרים עם זה חח
naor, זורם לי כל יום אחי
naor, רק שאוהד יהיה בעניין
naor, יש לי כאן 4 ראיונות
naor, הם לא אומרים מי הם
naor, אשאל
naor, לא היה כלום רק להגיש טפסים
naor, ואנשים אומרים פה שכל ראיון זה חמן אחר
naor, טוב אחי
naor, שומע תתחיל אבטחה
naor, אני לא יודע מתי אני מסיים כא
naor, אתה בב״ש?
naor, אז איך נגיש אבטחה??
naor, צריך להגיש ידנית אחי
naor, ואוהד חוזר הביתה היום
naor, התחלת ?
naor, נשאר לי עוד 1
naor, נכנס לראיון ושואל
naor, נו אוקי
naor, חכה לטלפון
naor, הכל טוב
naor, או שתביא לה את המספר של אבא שלך או משו
naor, שיתקשרו אליו
naor, חחחח
naor, שוב דפקו לי חידה
naor, סאמק
naor, לא פתרתי
naor," 100 חביות , 10 משרתים , 1 מהחביות מורעלת , לרעל הורג את הבנאדם אחרי 24 שעות "
naor, עד המשתה
naor, 1000 חביןת***
naor, כן
naor, כן עזוב את זה עכשיו
naor, תעשה אבטחה
naor, אתה היית ב 14 תגיד?
naor, כן
naor, אה
naor, היה שם כן
naor, אני כבר לא שם חחח
naor, הרגע הלכתי
naor, כן
naor, תעשה אבטחה!!!!
naor, עזוב את החידה רגע
naor, נו תמשיך מה אתה מתעצל
naor, עשיתי 3 פעמים את המעשי חחח
naor, כי נמחק לי
naor, מסובך אתי
naor, רצח השמירה
naor, כן
naor, הייתי עושה את זה אצלי במחשב
naor, מגיש להם זיפ
naor, במקום להוריד אותו
naor, לא
naor, צריך
naor, זיפ
naor, איזה קסם
naor, זה בערך מה שאמרתי להם
naor, אבל עם 1000 קשה לחשוב על פתרון
naor, על פחות יותר קל
naor, כן
naor, לא
naor, אבל זו הדרך בערך
naor, כן חחח
naor, שאל אותי על להפוך 4 ל7 והפוך
naor, אמרתי לו אני מכיר
naor, מההההה
naor, נראלך שהייתי פותר את זה
naor, כןןן
naor, לא הייתי עונה על זה
naor, מטורף
naor, <‎image omitted>
naor, הגשתי
naor, כן
naor, יש לי רכבת ב 9
naor, אוקי
naor, כן ראיתי חחח
naor, אני רוצה לחזור מחר מוקדם ללמוד להפעלה
naor, אוקי
naor, יש לי רכבת ב 21
naor, מגיע ב 22
naor, הראשונה
naor, מה למה? חחח
naor, אוקי חחח
naor, בדרך
naor, חחחח
naor, איך קוראים לענף שלך??
naor, מה אתה מפגר
naor, כן ראיתי תודה
naor, בתרגול!
naor, לא
naor, אבטחה
naor, תוריד את התמונה מהמודל שלי
naor, למשתמש
naor, תכנס דרך המחשב שלי
naor, יותר קל
naor, naor1234
naor, אה חחח
naor, תבואו חלק תסגרו בקבוק 1
naor, לידור בא אתה יודע?
naor, כן
naor, חברים שלו פה
naor, גם אני אחי
naor, הוא העיר אותי חחח
naor, העיר אותי התלבשתי נסעתי לקלרה
naor, חחחח
naor, קשוח
naor, תישן טוב הסופ״ש
naor, לכולנו אחי
naor, מה
naor, אתה שואל או אומר
naor, הגשת ניתןץ?
naor, עיצוב*
naor, מה תסיים?
naor, אחי זה להיום ב 12 בצהריים
naor, מתמיד!
naor, נו ילד איך הולך?
naor, למההה
naor, נו מעולה
naor, אז למה על הפנים
naor, נו אז מה אתה רוצה
naor, היה לך טוב
naor, גם לאוהד התקשרו
naor, מודיעין
naor, יום חמישי
naor, כן וואלה מברוק
naor, כל הכבוד
naor, תבקש מכץ את 3 ו 4
naor, 3 או 4?
naor, אחד מהם
naor, מה?
naor, לא זוכר אחי
naor, תבדוק בתשובות
naor, מה
naor, אה
naor, לא יודע אחי לא זוכר כבר
naor, הגשתי אבטחה
naor, אתה יותר
naor, חחחח
naor, וואו
naor, איפה זה
naor, כן מעולה
naor, לא אני לא בא לתרגול
naor, עושה הפעלה
naor, כי אני חוזר היום מוקדם הביתה
naor, על מה?
naor, כנראה
naor, יש מצב
naor, אני צריך שתבוא לפני 8
naor, אני צריך את המפתחות
naor, חחחח
naor, מתי אתה חוזר הביתה?
naor, קניות
naor, שבוע הבא אין לנו זמן ואין לי אוטו אולי
naor, מה אומר
naor, טוב תודיע לי
naor, אוקי
naor, חחחחחחחח בן זונה
naor, תהנה ❤️❤️❤️❤️
naor, <‎image omitted>
naor, ממש
naor, חחחחחח
naor, דביל
naor, 😘
naor, כן חחחח
naor, <‎image omitted>
naor, מה חחחח
naor, ממש
naor, יאללה שתבוא בחורה כבר
naor, מתי אתה בא?
naor, עומר פיתה
naor, נאור באגט
naor, תביא צ'יפס בצד
naor, סיימת?
naor, מפחיד!!
naor, כל הכבוד 👏👏
naor, תשאיר לי משו
naor, תודה
naor, קורן
naor, משה בא להביא לנו את הסיכום
naor, תפתח לו
naor, כשהוא מגיע
naor, בחוץ
naor, תפתח לו
naor, https
naor, מה 11-11?
naor, אה. הבנתי
naor, הפסיד בסוף
naor, מסכן
naor, חזר מ2-0
naor, כן חחחח
naor, <‎image omitted>
naor, לא אתה?
naor, חחחחחחח ברור
naor, אבל עדיין דומה
naor, זה הדוד שלך החייזר מכוכב אחר
naor, חחחחחח
naor, בחזרה
naor, קורן רוצה לדעת כמה קיבלת במנשקים?
naor, תגיד מספר נבחן
naor, תבדוק בדפים
naor, 80 במבחן
naor, 85 סופי במינימום
naor, כמה זה הבונוס של הניסוי?
naor, נקודה?
naor, אז 86 חחח
naor, 25 אחוז עבודות?
naor, דקה
naor, אין פקטור
naor, לא ענה לי
naor, אגע
naor, כשיענה אשלח לך
naor, לא עברת 😔
naor, 28
naor, 7•4
naor, נו?
naor, רשמת אז נכון
naor, או התכוונת אה
naor, שנייה
naor, שלחתי בייי
naor, במייל*
naor, למה קיבלת?
naor, כמה*
naor, נו בסדר זה איזה 75+ סופי לא?
naor, מה רשמת שם?
naor, משו קרוב לשלי?
naor, תערער
naor, נו יופי
naor, תערער יעלה לך
naor, חחחח בן זונה
naor, <‎image omitted>
naor, יהיה לכם 10 אחוז הנחה על זה
naor, כמה אתם רוצים תגיד לי
naor, יש קורה
naor, קוואה*
naor, שמפניה
naor, קח את המספר של חבר שלי
naor, הוא ידאג לך להכל
naor, הוא יותר חזק ממני
naor, הוא מנהל יחצנים
naor, חבר טוב
naor, יסדר לך הנחה
naor, ספות
naor, וחינמים
naor, <‎Contact card omitted>
naor, כנראה גם אני יהיה בקלרה
naor, תהנה אח
naor, נפגש
naor, נכנס
naor, איפה אתה יושב
naor, בצד ימין?
naor, אני פה
naor, אתה יושב על ספות?
naor, זהו דספסיטו מקום 1!
naor, חחחחח
naor, שיהיה בהצלחה היום
naor, מה ילד יש מישהי חדשה ולא סיפרת?
naor, בגלל השחרור שלה?
naor, ליצמן
naor, מוצ״ש זה שלי
naor, היום זה חזק
naor, לא יודע עדיין
naor, אולי יושבים אצלי
naor, מה קשור ב״ש
naor, חחחחח
naor, בטעות
naor, טוב אחי
naor, אצל אלמוג
naor, הולכים לליצמן
naor, <‎image omitted>
naor, איפה אתה
naor, לא אח
naor, אין לי איל
naor, ליצמן זה 95
naor, אפילו אני לא יודע איך אנחנו נכנסים
naor, אומרים שבעייתי ליצמן
naor, אלמה טוב
naor, ואפשר להיכנס
naor, תודה אחיי אוהב אותך!
naor, תודה אח יקר אוהב אותך!!!
naor, זה חופף עם אפליקציה
naor, טוב
naor, סגור
naor, סגור
naor, זוכר
naor, כן אח
naor, תתקשר אלי שאת פה
naor, זורם
naor, אני צריך שתאסוף אותי
naor, אין לי רכב
naor, או קי
naor, שנייה
naor, תגידדד נשארים מחר?
naor, לא
naor, רציתי לוודא שלך אין
naor, סגור
naor, כןן
naor, שאיציק יציל אותנו
naor, סבבה
naor, התחיל?
naor, שום מקום
naor, אתה?
naor, לא משו רציני נראלי
naor, ישיבה
naor, אתמול הספיק לנו
naor, חחח
naor, כיף רצח
naor, תהנה היום אח
naor, קורן אתה מתכוון להיות פה ב 5?????
naor, כי יש ניסוי
naor, היית צריך להיות פה ב 12
naor, אז ברור שאתה ילד
naor, סתום בתום תפה
naor, כן
naor, אנחנו ב channels
naor, לא יודע מה זה
naor, אל תגע בזה
naor, הכנסתם פרטים?
naor, באקליפס ?
naor, נו זהו
naor, כי
naor, כן
naor, קורן תשאל מה המייל של שלומי
naor, לא יודע אחי
naor, איפה אתה
naor, אין לי מושג מה אני עושה
naor, נראלי אני עם לילך
naor, אבל יש מסיבה
naor, מאד
naor, בלסיאנו מייחצן לשם
naor, אם אתה רוצה חינמים
naor, MAD
naor, סבבה
naor, זה הליין שלי היה
naor, לא מכיר
naor, איפנ זה אתה יודע
naor, אולי אני מכיר את המועדון עצמו
naor, Bee אולי?
naor, במתחם התחנה
naor, היום נראלי לא משו
naor, מחר יישום בכל הכח
naor, בשני אני לא פה יש ברית לבר אמסלם
naor, כן גדל מדי
naor, צריך לקצר
naor, איפה אתה תגיד לי?!
naor, יופי
naor, גאה בך
naor, קנינו מחשב טוב יותר
naor, ראם גדול יותר
naor, לא
naor, <‎video omitted>
naor, לא למה
naor," לא נראלי שלילך יכולה, יש לידיד שלה מסיבת יומולדת"
naor, חחחח סבבה
naor, אתה רוצה אגאדיר עוד שעה?
naor, אני עכשיו במכון כושר
naor, סיימתי עכשיו חחח
naor, שוב אני אחזור לשם? חחח
naor, אז יום אחר
naor, שלישי או משו
naor, בוא בוא למעלה
naor, לסוף
naor, צא החוצה תבוא מבחוץ
naor, תעלה קומה תכנס מלמעלה
naor, חחחחח
naor, רוצים לפה נשב איפשהו?
naor, אצלכם אין כלום חחחחח
naor, אנחנו גם באותו מצב חחחח
naor, לילך עם חברות שלה אני רואה פה עם חברים
naor, אתה מוזמן אח
naor, אני יודע
naor, אני יוצא עוד כמה דקות
naor, כן
naor," חבר יקרר מזל טובב עד 12000 אני לא מאמין שאני מכיר אותך כבר 4 שנים, עוד רגע מסיימים את התואר ביחד!"
naor, מתי הנסיס היום?
naor, סבבה
naor, אתה שם??
naor, כמה דקות מגיע
naor, לא אחי עזוב אותך בוא לבש
naor, סבבה
